Unnamed: 0.1,index,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column,alpha,beta
23238,14015,25635,Cc1ccc(cc1)[S](=O)(=O)N[C@H]2CC(C)(C)OC2(C)C,9.8,0.7,0.2,10.1038/s41467/018/07462/w,AS,1.326530612244898,1.5656565656565653
23239,14015,25634,Cc1ccc(cc1)[S](=O)(=O)N[C@@H]2CC(C)(C)OC2(C)C,13.0,0.7,0.2,10.1038/s41467/018/07462/w,AS,1.326530612244898,1.5656565656565653
23258,14032,25661,O[C@@H](COCc1ccccc1)CC=C,8.4,1.0,0.02,10.1039/C0SC00645A,AS,1.1666666666666667,1.2545454545454546
23259,14032,25662,O[C@H](COCc1ccccc1)CC=C,9.8,1.0,0.02,10.1039/C0SC00645A,AS,1.1666666666666667,1.2545454545454546
23302,14059,25711,C[C@H](c1ccc(cc1)N(C)C)c2cccc(c2)C#N,9.88,1.0,0.02,10.1021/acs.organomet.1c00190,AS,1.157894736842105,1.2234957020057304
23303,14059,25710,C[C@@H](c1ccc(cc1)N(C)C)c2cccc(c2)C#N,11.44,1.0,0.02,10.1021/acs.organomet.1c00190,AS,1.157894736842105,1.2234957020057304
23306,14061,25714,CC(=O)C1=C(Cc2ccccc2)ON(Cc3c(C)cc(C)cc3C)[C@H]1c4ccc(cc4)C(F)(F)F,7.673,0.8,0.02,10.1021/acs.orglett.6b01737,AS,1.2876319562100875,1.5452075098814229
23307,14061,25715,CC(=O)C1=C(Cc2ccccc2)ON(Cc3c(C)cc(C)cc3C)[C@@H]1c4ccc(cc4)C(F)(F)F,9.88,0.8,0.02,10.1021/acs.orglett.6b01737,AS,1.2876319562100875,1.5452075098814229
23346,14085,25758,C[C@H](Nc1ccc(cc1)C(C)(C)C)C(=O)c2ccccc2,7.3,1.0,0.05,10.1021/jacs.0c07210,AS,1.356164383561644,1.5909090909090908
23347,14085,25759,C[C@@H](Nc1ccc(cc1)C(C)(C)C)C(=O)c2ccccc2,9.9,1.0,0.05,10.1021/jacs.0c07210,AS,1.356164383561644,1.5909090909090908
23396,14117,25815,CC[C@](C\C=C\C=C)(C=O)c1ccccc1,9.448,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.0559906858594412,1.1450109649122806
23397,14117,25816,CC[C@@](C\C=C\C=C)(C=O)c1ccccc1,9.977,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.0559906858594412,1.1450109649122806
